title,price,shop,detail_url
索尼（SONY）E16-50mm(拆机版) APS-C半画幅FE卡口标准变焦镜头 黑色 标配 官方标配,￥390.00,索尼（SONY）数码旗舰店,https://item.jd.com/10092260576298.html
"京东国际	
索尼（SONY）WH-CH520 舒适高效无线头戴式蓝牙耳机 舒适佩戴 音乐耳机 白色",￥329.00,数码海外京东自营专区,https://item.jd.com/100057565577.html
索尼ZV-E10 A5100 A6000 A6100 A6300 A6400微单相机镜头盖40.5mm,￥16.00,万顺数码经营部,https://item.jd.com/10068716669170.html
索尼（SONY）XR-85X90L 85英寸 4K120Hz高刷 XR认知芯片 液晶全面屏 全矩阵分区控光 PS5理想搭档电视机,￥12459.00,索尼（SONY）平板电视京东自营专卖店,https://item.jd.com/100052657360.html
Sony/索尼WF-1000XM4耳机充电盒 XM3左右耳单只补配充电仓降噪豆 WF-1000XM4 铂金银 右耳R,￥238.00,音尚数码工作室,https://item.jd.com/10077694006083.html
PlayStation 国行PS手柄 蓝牙无线控制器 支持PC Steam PS5手柄  游戏电玩 DW12C PS5手柄冰雪白,￥479.00,京东电竞官方旗舰店,https://item.jd.com/10053656250674.html
"拍拍	
索尼 SONY 微单数码相机NEX-5R NEX-5T NEX-6 NEX-7 奶昔系列二手相机 NEX-5N白色 16-50mm套机 95新",￥1649.00,华影顺二手摄影摄像专营店,https://item.jd.com/10096216142064.html
索尼（SONY） 单反微单相机包 摄影包背包 相机包 A7M3/A7R4 A6400等适用 绿野之息通勤相机包,￥99.00,御成数码专营店,https://item.jd.com/10077718647026.html
索尼（SONY）Sony/索尼 x5 xperia5 智能安卓手机 海外国际版高通855 xperia5 黑色 6GB+64GB（单卡国际版）,￥1279.00,芭莎国际买手店,https://item.jd.com/10083267372563.html
索尼（SONY）ILCE-7RM4A a7r4a/A7RM4A专业级全画幅微单相机6100万像素 【单机身】不含镜头 官方标配,￥18588.00,索尼（SONY）数码旗舰店,https://item.jd.com/10024790030388.html
"线下同款	
索尼（SONY） WH-1000XM5 头戴式无线蓝牙降噪耳机 AI智能降噪XM4升级版 台式电脑笔记本通用耳麦 铂金银
								新品上市双芯驱动/新开发30mm碳钎维振膜/Hi-Res高解析度音质/深度神经网络技术",￥2999.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10052516112702.html
"线下同款	
索尼（SONY）WH-CH720N头戴式无线蓝牙主动降噪耳机轻便重低音电脑耳麦AI自适应 适用安卓苹果 白色",￥1009.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10069777578377.html
PlayStation索尼PSP3000掌上游戏机GBA MD FC 街机掌机PSP2000 索尼PSP3000钢琴黑 【128G内存】110个左右游戏,￥620.00,新品游戏经营部,https://item.jd.com/10095544913649.html
"索尼（SONY） MDR-EX650AP 入耳式有线耳机 3.5mm接口 支持通话线控带麦再现索尼经典动圈声 铜黑色
								中高频突出，黄铜外壳、导管拉升中高频表现，支持线控通话，附赠耳机包。",￥409.00,索尼京东自营旗舰店,https://item.jd.com/10050307485778.html
索尼(SONY) MDR-E808 重低音耳机 CD摇滚耳塞式跑 音耳机 C,￥48.02,幻想数码小店,https://item.jd.com/10082980275963.html
索尼（SONY）XR-65X90L 65英寸 高性能游戏电视 XR认知芯片 4K120Hz高刷 液晶全面屏金属边框 X90K升级款,￥6999.00,索尼电视京东自营专卖店,https://item.jd.com/100054925589.html
"拍拍	
索尼/Sony RX100M5A RX100黑卡数码相机 vlog高清相机 自拍 旅游 二手数码相机 95新 索尼RX100  标配",￥1719.00,摄贸二手数码专营店,https://item.jd.com/57826118063.html
"线下同款	
索尼（SONY） LinkBuds S 真无线蓝牙降噪耳机 蓝牙5.2 适用于苹果安卓 黑色
								主动降噪/无线高解析度音质/舒适贴合/智能便捷/高清通话",￥1609.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10051999506907.html
"SONY 索尼  ZV-E10L APS-C半画微单 vlog直播4K视频侧翻式液晶屏zv-e10 白色套机含16-50标准镜头 官方标配（不含内存卡）
								【全画幅小7】全画幅微单，侧翻自拍,动物眼控,五轴防抖,10张连拍,4KHDR超采,直播视频，旅游随拍。",￥5308.00,索尼（SONY）数码相机旗舰店,https://item.jd.com/10049120310652.html
"拍拍	
索尼/Sony A7II A7M3全画幅微单数码相机vlog摄像机4K高清 A7RII 二手微单相机 95新 索尼A7 单机 标配",￥2899.00,摄贸二手数码专营店,https://item.jd.com/57018314606.html
"索尼（SONY）WH-CH520舒适高效头戴式无线蓝牙耳机 通话超长续航耳麦 复古便携手机游戏英语学习适用 米色
								【关注直播间领券下单更优惠】【京东白条3期免息丨晒视频领取京东E卡】约50小时长效续航，复古百搭配色，8种预设音效，通话降噪多点连接迅速配对，",￥599.00,SONY数码旗舰店,https://item.jd.com/10072032508839.html
索尼（SONY）XR-85X90L 85英寸4K HDR 客厅巨幕 高清智能网络客厅液晶平板游戏电视机 85英寸 XR-85X90L游戏电视机,￥12599.00,索尼平板电视旗舰店,https://item.jd.com/10075235617136.html
"拍拍	
Sony 索尼 ZV-1 ZVE10 二手数码相机 4K视频 美肤拍摄 强悍对焦直播性能 ZV1F 白色  95新",￥2689.00,华影顺二手摄影摄像专营店,https://item.jd.com/10073786546381.html
"京东国际	
索尼（SONY）【国内保税仓】索尼ps5港版/日版ps5slim轻薄版体感家庭游戏机主机支持vr设备 PS5 slim港版数字版轻薄款（保税仓发）
								保税仓现货，最快次日达，旗舰品质保证，平台认证优选店铺，5.24-5.30限量取150券，下单立减150",￥2998.00,GAME JOY海外官方旗舰店,https://item.jd.com/10091310279101.html
索尼索尼FE 24-70mm F2.8GM二代24-70 F4变焦大师微单镜头2470GM E卡口 全新港版 SEL24-70Z,￥4051.00,佳东摄影经营部,https://item.jd.com/10085310133378.html
索尼ZVE10 ZV-E10微单相机包A7C A7R A7M3 AR7M2斜跨摄影背包防水 小号索尼包+肩带+防雨罩,￥73.67,盛嘉经营部,https://item.jd.com/10073820621793.html
"京东国际	
索尼（SONY）WF-1000XM5 真无线蓝牙降噪耳机 AI智能降噪 蓝牙5.3 适用于苹果/安卓系统 黑色
								【进口好物】约24小时长久续航，出众音质，舒适稳定佩戴，AI智能降噪，高性能双芯驱动！",￥1519.00,数码海外京东自营专区,https://item.jd.com/100070909207.html
索尼（SONY）WH-1000XM5 头戴式无线降噪 蓝牙耳机 AI智能降噪 黑色,￥2299.00,SONY京东自营官方旗舰店,https://item.jd.com/100022696115.html
"线下同款	
索尼（SONY） INZONE H3 电竞游戏耳机 虚拟7.1声道 有线头戴式 高清麦克风 白色",￥899.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10055368025840.html
索尼(SONY)新款手机Xperia1IV智能5GVLOG高清4K120HzOLED屏8Gen1 黑色 12+512GB,￥5499.00,索尼手机旗舰店,https://item.jd.com/10051871115872.html
索尼（SONY）E16-50mm(拆机版) APS-C半画幅FE卡口标准变焦镜头 黑色 标配 官方标配,￥390.00,索尼（SONY）数码旗舰店,https://item.jd.com/10092260576298.html
"京东国际	
索尼（SONY）WH-CH520 舒适高效无线头戴式蓝牙耳机 舒适佩戴 音乐耳机 白色",￥329.00,数码海外京东自营专区,https://item.jd.com/100057565577.html
索尼ZV-E10 A5100 A6000 A6100 A6300 A6400微单相机镜头盖40.5mm,￥16.00,万顺数码经营部,https://item.jd.com/10068716669170.html
索尼（SONY）微单相机镜头全画幅蔡司标准定焦E卡口(SEL55F18Z)人像 街拍 风光Sonnar T* FE 55mm F1.8 ZA,￥3499.00,SONY京东自营官方旗舰店,https://item.jd.com/1398345.html
Sony/索尼WF-1000XM4耳机充电盒 XM3左右耳单只补配充电仓降噪豆 WF-1000XM4 铂金银 右耳R,￥238.00,音尚数码工作室,https://item.jd.com/10077694006083.html
PlayStation 国行PS手柄 蓝牙无线控制器 支持PC Steam PS5手柄  游戏电玩 DW12C PS5手柄冰雪白,￥479.00,京东电竞官方旗舰店,https://item.jd.com/10053656250674.html
"拍拍	
索尼 SONY 微单数码相机NEX-5R NEX-5T NEX-6 NEX-7 奶昔系列二手相机 NEX-5N白色 16-50mm套机 95新",￥1649.00,华影顺二手摄影摄像专营店,https://item.jd.com/10096216142064.html
索尼（SONY） 单反微单相机包 摄影包背包 相机包 A7M3/A7R4 A6400等适用 绿野之息通勤相机包,￥99.00,御成数码专营店,https://item.jd.com/10077718647026.html
索尼（SONY）Sony/索尼 x5 xperia5 智能安卓手机 海外国际版高通855 xperia5 黑色 6GB+64GB（单卡国际版）,￥1279.00,芭莎国际买手店,https://item.jd.com/10083267372563.html
SONY 索尼 ILCE-7SM3 全画幅微单数码相机Alpha 7SIII  A7S3  a7s3 单机身 官方标配,￥23880.00,索尼（SONY）数码相机旗舰店,https://item.jd.com/10060581658104.html
"线下同款	
索尼（SONY） WH-1000XM5 头戴式无线蓝牙降噪耳机 AI智能降噪XM4升级版 台式电脑笔记本通用耳麦 铂金银
								新品上市双芯驱动/新开发30mm碳钎维振膜/Hi-Res高解析度音质/深度神经网络技术",￥2999.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10052516112702.html
"线下同款	
索尼（SONY）WH-CH720N头戴式无线蓝牙主动降噪耳机轻便重低音电脑耳麦AI自适应 适用安卓苹果 白色",￥1009.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10069777578377.html
PlayStation索尼PSP3000掌上游戏机GBA MD FC 街机掌机PSP2000 索尼PSP3000钢琴黑 【128G内存】110个左右游戏,￥620.00,新品游戏经营部,https://item.jd.com/10095544913649.html
"索尼（SONY） MDR-EX650AP 入耳式有线耳机 3.5mm接口 支持通话线控带麦再现索尼经典动圈声 铜黑色
								中高频突出，黄铜外壳、导管拉升中高频表现，支持线控通话，附赠耳机包。",￥409.00,索尼京东自营旗舰店,https://item.jd.com/10050307485778.html
索尼(SONY) MDR-E808 重低音耳机 CD摇滚耳塞式跑 音耳机 C,￥48.02,幻想数码小店,https://item.jd.com/10082980275963.html
索尼（SONY）E 30mm F3.5 APS-C画幅微单相机微距镜头 E卡口（SEL30M35）微距特写 人像 街拍,￥1600.00,SONY京东自营官方旗舰店,https://item.jd.com/1292962.html
"拍拍	
索尼/Sony RX100M5A RX100黑卡数码相机 vlog高清相机 自拍 旅游 二手数码相机 95新 索尼RX100  标配",￥1719.00,摄贸二手数码专营店,https://item.jd.com/57826118063.html
"线下同款	
索尼（SONY） LinkBuds S 真无线蓝牙降噪耳机 蓝牙5.2 适用于苹果安卓 黑色
								主动降噪/无线高解析度音质/舒适贴合/智能便捷/高清通话",￥1609.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10051999506907.html
"SONY 索尼  ZV-E10L APS-C半画微单 vlog直播4K视频侧翻式液晶屏zv-e10 白色套机含16-50标准镜头 官方标配（不含内存卡）
								【全画幅小7】全画幅微单，侧翻自拍,动物眼控,五轴防抖,10张连拍,4KHDR超采,直播视频，旅游随拍。",￥5308.00,索尼（SONY）数码相机旗舰店,https://item.jd.com/10049120310652.html
"拍拍	
索尼/Sony A7II A7M3全画幅微单数码相机vlog摄像机4K高清 A7RII 二手微单相机 95新 索尼A7 单机 标配",￥2899.00,摄贸二手数码专营店,https://item.jd.com/57018314606.html
"索尼（SONY）WH-CH520舒适高效头戴式无线蓝牙耳机 通话超长续航耳麦 复古便携手机游戏英语学习适用 米色
								【关注直播间领券下单更优惠】【京东白条3期免息丨晒视频领取京东E卡】约50小时长效续航，复古百搭配色，8种预设音效，通话降噪多点连接迅速配对，",￥599.00,SONY数码旗舰店,https://item.jd.com/10072032508839.html
索尼【至高24期无息】索尼（SONY）zv-e10 zve10 微单相机 4K视频 vlog直播相机 黑色单机身(拆机版) 【12期无息】入门套餐一【64G卡/包等配件】,￥5389.00,索尼（SONY）摄影摄像专卖店,https://item.jd.com/10095307392511.html
"拍拍	
Sony 索尼 ZV-1 ZVE10 二手数码相机 4K视频 美肤拍摄 强悍对焦直播性能 ZV1F 白色  95新",￥2689.00,华影顺二手摄影摄像专营店,https://item.jd.com/10073786546381.html
"京东国际	
索尼（SONY）【国内保税仓】索尼ps5港版/日版ps5slim轻薄版体感家庭游戏机主机支持vr设备 PS5 slim港版数字版轻薄款（保税仓发）
								保税仓现货，最快次日达，旗舰品质保证，平台认证优选店铺，5.24-5.30限量取150券，下单立减150",￥2998.00,GAME JOY海外官方旗舰店,https://item.jd.com/10091310279101.html
索尼索尼FE 24-70mm F2.8GM二代24-70 F4变焦大师微单镜头2470GM E卡口 全新港版 SEL24-70Z,￥4051.00,佳东摄影经营部,https://item.jd.com/10085310133378.html
索尼ZVE10 ZV-E10微单相机包A7C A7R A7M3 AR7M2斜跨摄影背包防水 小号索尼包+肩带+防雨罩,￥73.67,盛嘉经营部,https://item.jd.com/10073820621793.html
"京东国际	
索尼（SONY）WF-1000XM5 真无线蓝牙降噪耳机 AI智能降噪 蓝牙5.3 适用于苹果/安卓系统 黑色
								【进口好物】约24小时长久续航，出众音质，舒适稳定佩戴，AI智能降噪，高性能双芯驱动！",￥1519.00,数码海外京东自营专区,https://item.jd.com/100070909207.html
索尼（SONY）XR-77A95L 4K超高清超薄量子点OLED智能网络平板电视机客厅巨幕大屏 77英寸 电视,￥35499.00,索尼平板电视旗舰店,https://item.jd.com/10085359788823.html
"线下同款	
索尼（SONY） INZONE H3 电竞游戏耳机 虚拟7.1声道 有线头戴式 高清麦克风 白色",￥899.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10055368025840.html
索尼(SONY)新款手机Xperia1IV智能5GVLOG高清4K120HzOLED屏8Gen1 黑色 12+512GB,￥5499.00,索尼手机旗舰店,https://item.jd.com/10051871115872.html
索尼（SONY）E16-50mm(拆机版) APS-C半画幅FE卡口标准变焦镜头 黑色 标配 官方标配,￥390.00,索尼（SONY）数码旗舰店,https://item.jd.com/10092260576298.html
"京东国际	
索尼（SONY）WH-CH520 舒适高效无线头戴式蓝牙耳机 舒适佩戴 音乐耳机 白色",￥329.00,数码海外京东自营专区,https://item.jd.com/100057565577.html
索尼ZV-E10 A5100 A6000 A6100 A6300 A6400微单相机镜头盖40.5mm,￥16.00,万顺数码经营部,https://item.jd.com/10068716669170.html
索尼（SONY）ILCE-7RM4A a7r4a/A7RM4A专业级全画幅微单相机6100万像素 【单机身】不含镜头 官方标配,￥18588.00,索尼（SONY）数码旗舰店,https://item.jd.com/10024790030388.html
Sony/索尼WF-1000XM4耳机充电盒 XM3左右耳单只补配充电仓降噪豆 WF-1000XM4 铂金银 右耳R,￥238.00,音尚数码工作室,https://item.jd.com/10077694006083.html
PlayStation 国行PS手柄 蓝牙无线控制器 支持PC Steam PS5手柄  游戏电玩 DW12C PS5手柄冰雪白,￥479.00,京东电竞官方旗舰店,https://item.jd.com/10053656250674.html
"拍拍	
索尼 SONY 微单数码相机NEX-5R NEX-5T NEX-6 NEX-7 奶昔系列二手相机 NEX-5N白色 16-50mm套机 95新",￥1649.00,华影顺二手摄影摄像专营店,https://item.jd.com/10096216142064.html
索尼（SONY） 单反微单相机包 摄影包背包 相机包 A7M3/A7R4 A6400等适用 绿野之息通勤相机包,￥99.00,御成数码专营店,https://item.jd.com/10077718647026.html
索尼（SONY）Sony/索尼 x5 xperia5 智能安卓手机 海外国际版高通855 xperia5 黑色 6GB+64GB（单卡国际版）,￥1279.00,芭莎国际买手店,https://item.jd.com/10083267372563.html
索尼（SONY）微单相机镜头全画幅蔡司标准定焦E卡口(SEL55F18Z)人像 街拍 风光Sonnar T* FE 55mm F1.8 ZA,￥3499.00,SONY京东自营官方旗舰店,https://item.jd.com/1398345.html
"线下同款	
索尼（SONY） WH-1000XM5 头戴式无线蓝牙降噪耳机 AI智能降噪XM4升级版 台式电脑笔记本通用耳麦 铂金银
								新品上市双芯驱动/新开发30mm碳钎维振膜/Hi-Res高解析度音质/深度神经网络技术",￥2999.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10052516112702.html
"线下同款	
索尼（SONY）WH-CH720N头戴式无线蓝牙主动降噪耳机轻便重低音电脑耳麦AI自适应 适用安卓苹果 白色",￥1009.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10069777578377.html
PlayStation索尼PSP3000掌上游戏机GBA MD FC 街机掌机PSP2000 索尼PSP3000钢琴黑 【128G内存】110个左右游戏,￥620.00,新品游戏经营部,https://item.jd.com/10095544913649.html
"索尼（SONY） MDR-EX650AP 入耳式有线耳机 3.5mm接口 支持通话线控带麦再现索尼经典动圈声 铜黑色
								中高频突出，黄铜外壳、导管拉升中高频表现，支持线控通话，附赠耳机包。",￥409.00,索尼京东自营旗舰店,https://item.jd.com/10050307485778.html
索尼(SONY) MDR-E808 重低音耳机 CD摇滚耳塞式跑 音耳机 C,￥48.02,幻想数码小店,https://item.jd.com/10082980275963.html
SONY 索尼 ILCE-7SM3 全画幅微单数码相机Alpha 7SIII  A7S3  a7s3 单机身 官方标配,￥23880.00,索尼（SONY）数码相机旗舰店,https://item.jd.com/10060581658104.html
"拍拍	
索尼/Sony RX100M5A RX100黑卡数码相机 vlog高清相机 自拍 旅游 二手数码相机 95新 索尼RX100  标配",￥1719.00,摄贸二手数码专营店,https://item.jd.com/57826118063.html
"线下同款	
索尼（SONY） LinkBuds S 真无线蓝牙降噪耳机 蓝牙5.2 适用于苹果安卓 黑色
								主动降噪/无线高解析度音质/舒适贴合/智能便捷/高清通话",￥1609.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10051999506907.html
"SONY 索尼  ZV-E10L APS-C半画微单 vlog直播4K视频侧翻式液晶屏zv-e10 白色套机含16-50标准镜头 官方标配（不含内存卡）
								【全画幅小7】全画幅微单，侧翻自拍,动物眼控,五轴防抖,10张连拍,4KHDR超采,直播视频，旅游随拍。",￥5308.00,索尼（SONY）数码相机旗舰店,https://item.jd.com/10049120310652.html
"拍拍	
索尼/Sony A7II A7M3全画幅微单数码相机vlog摄像机4K高清 A7RII 二手微单相机 95新 索尼A7 单机 标配",￥2899.00,摄贸二手数码专营店,https://item.jd.com/57018314606.html
"索尼（SONY）WH-CH520舒适高效头戴式无线蓝牙耳机 通话超长续航耳麦 复古便携手机游戏英语学习适用 米色
								【关注直播间领券下单更优惠】【京东白条3期免息丨晒视频领取京东E卡】约50小时长效续航，复古百搭配色，8种预设音效，通话降噪多点连接迅速配对，",￥599.00,SONY数码旗舰店,https://item.jd.com/10072032508839.html
索尼（SONY）XR-85X90L 85英寸4K HDR 客厅巨幕 高清智能网络客厅液晶平板游戏电视机 85英寸 XR-85X90L游戏电视机,￥12599.00,索尼平板电视旗舰店,https://item.jd.com/10075235617136.html
"拍拍	
Sony 索尼 ZV-1 ZVE10 二手数码相机 4K视频 美肤拍摄 强悍对焦直播性能 ZV1F 白色  95新",￥2689.00,华影顺二手摄影摄像专营店,https://item.jd.com/10073786546381.html
"京东国际	
索尼（SONY）【国内保税仓】索尼ps5港版/日版ps5slim轻薄版体感家庭游戏机主机支持vr设备 PS5 slim港版数字版轻薄款（保税仓发）
								保税仓现货，最快次日达，旗舰品质保证，平台认证优选店铺，5.24-5.30限量取150券，下单立减150",￥2998.00,GAME JOY海外官方旗舰店,https://item.jd.com/10091310279101.html
索尼索尼FE 24-70mm F2.8GM二代24-70 F4变焦大师微单镜头2470GM E卡口 全新港版 SEL24-70Z,￥4051.00,佳东摄影经营部,https://item.jd.com/10085310133378.html
索尼ZVE10 ZV-E10微单相机包A7C A7R A7M3 AR7M2斜跨摄影背包防水 小号索尼包+肩带+防雨罩,￥73.67,盛嘉经营部,https://item.jd.com/10073820621793.html
"京东国际	
索尼（SONY）WF-1000XM5 真无线蓝牙降噪耳机 AI智能降噪 蓝牙5.3 适用于苹果/安卓系统 黑色
								【进口好物】约24小时长久续航，出众音质，舒适稳定佩戴，AI智能降噪，高性能双芯驱动！",￥1519.00,数码海外京东自营专区,https://item.jd.com/100070909207.html
索尼（SONY）NW-A306 安卓高解析度音乐播放器 MP3 Hi-Res Audio 3.6英寸 32G 灰色,￥1899.00,SONY京东自营官方旗舰店,https://item.jd.com/100042377946.html
"线下同款	
索尼（SONY） INZONE H3 电竞游戏耳机 虚拟7.1声道 有线头戴式 高清麦克风 白色",￥899.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10055368025840.html
索尼(SONY)新款手机Xperia1IV智能5GVLOG高清4K120HzOLED屏8Gen1 黑色 12+512GB,￥5499.00,索尼手机旗舰店,https://item.jd.com/10051871115872.html
索尼（SONY）E16-50mm(拆机版) APS-C半画幅FE卡口标准变焦镜头 黑色 标配 官方标配,￥390.00,索尼（SONY）数码旗舰店,https://item.jd.com/10092260576298.html
"京东国际	
索尼（SONY）WH-CH520 舒适高效无线头戴式蓝牙耳机 舒适佩戴 音乐耳机 白色",￥329.00,数码海外京东自营专区,https://item.jd.com/100057565577.html
索尼ZV-E10 A5100 A6000 A6100 A6300 A6400微单相机镜头盖40.5mm,￥16.00,万顺数码经营部,https://item.jd.com/10068716669170.html
索尼（SONY）43英寸 4K HDR全面屏 广色域 120Hz高刷 X1芯片智能电视 KD-43X85K 以旧换新,￥4449.00,索尼（SONY）智能家电京东自营专卖店,https://item.jd.com/100091489255.html
Sony/索尼WF-1000XM4耳机充电盒 XM3左右耳单只补配充电仓降噪豆 WF-1000XM4 铂金银 右耳R,￥238.00,音尚数码工作室,https://item.jd.com/10077694006083.html
PlayStation 国行PS手柄 蓝牙无线控制器 支持PC Steam PS5手柄  游戏电玩 DW12C PS5手柄冰雪白,￥479.00,京东电竞官方旗舰店,https://item.jd.com/10053656250674.html
"拍拍	
索尼 SONY 微单数码相机NEX-5R NEX-5T NEX-6 NEX-7 奶昔系列二手相机 NEX-5N白色 16-50mm套机 95新",￥1649.00,华影顺二手摄影摄像专营店,https://item.jd.com/10096216142064.html
索尼（SONY） 单反微单相机包 摄影包背包 相机包 A7M3/A7R4 A6400等适用 绿野之息通勤相机包,￥99.00,御成数码专营店,https://item.jd.com/10077718647026.html
索尼（SONY）Sony/索尼 x5 xperia5 智能安卓手机 海外国际版高通855 xperia5 黑色 6GB+64GB（单卡国际版）,￥1279.00,芭莎国际买手店,https://item.jd.com/10083267372563.html
索尼（SONY）微单相机镜头全画幅蔡司标准定焦E卡口(SEL55F18Z)人像 街拍 风光Sonnar T* FE 55mm F1.8 ZA,￥3499.00,SONY京东自营官方旗舰店,https://item.jd.com/1398345.html
"线下同款	
索尼（SONY） WH-1000XM5 头戴式无线蓝牙降噪耳机 AI智能降噪XM4升级版 台式电脑笔记本通用耳麦 铂金银
								新品上市双芯驱动/新开发30mm碳钎维振膜/Hi-Res高解析度音质/深度神经网络技术",￥2999.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10052516112702.html
"线下同款	
索尼（SONY）WH-CH720N头戴式无线蓝牙主动降噪耳机轻便重低音电脑耳麦AI自适应 适用安卓苹果 白色",￥1009.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10069777578377.html
PlayStation索尼PSP3000掌上游戏机GBA MD FC 街机掌机PSP2000 索尼PSP3000钢琴黑 【128G内存】110个左右游戏,￥620.00,新品游戏经营部,https://item.jd.com/10095544913649.html
"索尼（SONY） MDR-EX650AP 入耳式有线耳机 3.5mm接口 支持通话线控带麦再现索尼经典动圈声 铜黑色
								中高频突出，黄铜外壳、导管拉升中高频表现，支持线控通话，附赠耳机包。",￥409.00,索尼京东自营旗舰店,https://item.jd.com/10050307485778.html
索尼(SONY) MDR-E808 重低音耳机 CD摇滚耳塞式跑 音耳机 C,￥48.02,幻想数码小店,https://item.jd.com/10082980275963.html
索尼（SONY）K-85XR70 85英寸 MiniLED 大屏4K120Hz 全面屏旗舰智能电视机 AI画质算法 三维声场重建 85英寸,￥18999.00,索尼（SONY）电视影音旗舰店,https://item.jd.com/10101455343645.html
"拍拍	
索尼/Sony RX100M5A RX100黑卡数码相机 vlog高清相机 自拍 旅游 二手数码相机 95新 索尼RX100  标配",￥1719.00,摄贸二手数码专营店,https://item.jd.com/57826118063.html
"线下同款	
索尼（SONY） LinkBuds S 真无线蓝牙降噪耳机 蓝牙5.2 适用于苹果安卓 黑色
								主动降噪/无线高解析度音质/舒适贴合/智能便捷/高清通话",￥1609.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10051999506907.html
"SONY 索尼  ZV-E10L APS-C半画微单 vlog直播4K视频侧翻式液晶屏zv-e10 白色套机含16-50标准镜头 官方标配（不含内存卡）
								【全画幅小7】全画幅微单，侧翻自拍,动物眼控,五轴防抖,10张连拍,4KHDR超采,直播视频，旅游随拍。",￥5308.00,索尼（SONY）数码相机旗舰店,https://item.jd.com/10049120310652.html
"拍拍	
索尼/Sony A7II A7M3全画幅微单数码相机vlog摄像机4K高清 A7RII 二手微单相机 95新 索尼A7 单机 标配",￥2899.00,摄贸二手数码专营店,https://item.jd.com/57018314606.html
"索尼（SONY）WH-CH520舒适高效头戴式无线蓝牙耳机 通话超长续航耳麦 复古便携手机游戏英语学习适用 米色
								【关注直播间领券下单更优惠】【京东白条3期免息丨晒视频领取京东E卡】约50小时长效续航，复古百搭配色，8种预设音效，通话降噪多点连接迅速配对，",￥599.00,SONY数码旗舰店,https://item.jd.com/10072032508839.html
SONY 索尼 ILCE-7SM3 全画幅微单数码相机Alpha 7SIII  A7S3  a7s3 单机身 官方标配,￥23880.00,索尼（SONY）数码相机旗舰店,https://item.jd.com/10060581658104.html
"拍拍	
Sony 索尼 ZV-1 ZVE10 二手数码相机 4K视频 美肤拍摄 强悍对焦直播性能 ZV1F 白色  95新",￥2689.00,华影顺二手摄影摄像专营店,https://item.jd.com/10073786546381.html
"京东国际	
索尼（SONY）【国内保税仓】索尼ps5港版/日版ps5slim轻薄版体感家庭游戏机主机支持vr设备 PS5 slim港版数字版轻薄款（保税仓发）
								保税仓现货，最快次日达，旗舰品质保证，平台认证优选店铺，5.24-5.30限量取150券，下单立减150",￥2998.00,GAME JOY海外官方旗舰店,https://item.jd.com/10091310279101.html
索尼索尼FE 24-70mm F2.8GM二代24-70 F4变焦大师微单镜头2470GM E卡口 全新港版 SEL24-70Z,￥4051.00,佳东摄影经营部,https://item.jd.com/10085310133378.html
索尼ZVE10 ZV-E10微单相机包A7C A7R A7M3 AR7M2斜跨摄影背包防水 小号索尼包+肩带+防雨罩,￥73.67,盛嘉经营部,https://item.jd.com/10073820621793.html
"京东国际	
索尼（SONY）WF-1000XM5 真无线蓝牙降噪耳机 AI智能降噪 蓝牙5.3 适用于苹果/安卓系统 黑色
								【进口好物】约24小时长久续航，出众音质，舒适稳定佩戴，AI智能降噪，高性能双芯驱动！",￥1519.00,数码海外京东自营专区,https://item.jd.com/100070909207.html
索尼（SONY）微单相机镜头全画幅蔡司标准定焦E卡口(SEL55F18Z)人像 街拍 风光Sonnar T* FE 55mm F1.8 ZA,￥3499.00,SONY京东自营官方旗舰店,https://item.jd.com/1398345.html
"线下同款	
索尼（SONY） INZONE H3 电竞游戏耳机 虚拟7.1声道 有线头戴式 高清麦克风 白色",￥899.00,索尼（SONY）耳机旗舰店,https://item.jd.com/10055368025840.html
索尼(SONY)新款手机Xperia1IV智能5GVLOG高清4K120HzOLED屏8Gen1 黑色 12+512GB,￥5499.00,索尼手机旗舰店,https://item.jd.com/10051871115872.html
索尼（SONY）E16-50mm(拆机版) APS-C半画幅FE卡口标准变焦镜头 黑色 标配 官方标配,￥390.00,索尼（SONY）数码旗舰店,https://item.jd.com/10092260576298.html
"京东国际	
索尼（SONY）WH-CH520 舒适高效无线头戴式蓝牙耳机 舒适佩戴 音乐耳机 白色",￥329.00,数码海外京东自营专区,https://item.jd.com/100057565577.html
索尼ZV-E10 A5100 A6000 A6100 A6300 A6400微单相机镜头盖40.5mm,￥16.00,万顺数码经营部,https://item.jd.com/10068716669170.html
